2013年にKDDIがサービスを開始させた、スマートフォン専用の中学・高校生向け学習支援サービスは？,ＧＡＫＵＭＯ
1950年にイヴァン・コンベらが開発した、現在はレキットベンキーザーから発売されているニキビの薬は？,クレアラシル
化粧用の小物の一つで、まつげを綺麗にカールさせるための道具は○○○○○○カーラー？,アイラッシュ
電話機やモデムなどのコードを電話回線に接続するコネクターを何という？,モジュラージャック
「大日本果汁株式会社」を前身とする、日本の洋酒メーカーは？,ニッカウヰスキー
第３回Ｂ－１グランプリを制したこの料理は「厚木“何”」？,シロコロ・ホルモン
強い苦味と濃厚なコクがあるインドネシア・スマトラ島で生産されるコーヒー豆の銘柄は？,マンデリン
コンピューターをネットワークに接続せず、単独で使用することを特に何という？,スタンドアロン
フランスのある姉妹の失敗作から生まれたリンゴのタルトは？,タルトタタン
インターネット標準の技術を用いて構築された企業内ネットワークのことを特に何という？,イントラネット
2015年４月東京・表参道に日本第１号店がオープンした台湾で人気のかき氷専門店は「ICE ○○○○○○」？,ＭＯＮＳＴＥＲ
果実やビッツを氷に混ぜ込んだ2010年よりケンタッキーフライドチキンが発売している「冷たい飲むスナック」は？,Ｋｒｕｓｈｅｒｓ
パリを拠点に、日本人パティシエが展開する洋菓子店は「パティスリー・○○○○○○○・パリ」？,サダハルアオキ
企業が自社の商品に、製品になるまでの過程で排出された二酸化炭素の量を示したものは○○○○○○○プリント？,カーボンフット
2013年２月に日産が発売した高級スポーツカーは？,ジュークＮＩＳＭＯ
フランスのジョセフ・ニエプスが1824年に考案した、土瀝青を感光剤として用いる、世界初ともいえる写真技法は何？,ヘリオグラフィ
心臓外科医を目指す氷室夕紀を主人公とする、東野圭吾の医学サスペンス小説は？,使命と魂のリミット
『女王陛下の少年スパイ！アレックス』シリーズで知られるイギリスの児童文学作家はアンソニー・○○○○○○？,ホロヴィッツ
架空の大学、早治大学の名物教授を主人公とした1990年にベストセラーとなった筒井康隆の小説は？,文学部唯野教授
マイケル・Ｓ・ハートが創始した著作権の切れた書籍等を電子化しネット上で無料で公開する試みはプロジェクト・○○○○○○○？,グーテンベルク
ハヤシライスの名前の由来とする説もある丸善の創業者は？,早矢仕有的
「Google Doodle」と呼ばれるグーグルのロゴデザインを最初に始めたプログラマーは？,デニス・ホワン
「最後の審判」のイメージに代表される終末論のことを英語で何という？,エスカトロジー
「歯磨き粉が不要」として話題のフクバデンタルが製造・販売する歯ブラシは「イオン歯ブラシ○○○○ ○○○」？,ＫＩＳＳＹＯＵ
「種明かしをしてはならない」等マジックをする時に必ず注意しなければならない３つの原則といえば「○○○○○の３原則」？,サーストン
『南仏プロヴァンスの12ヶ月』などの著書で、プロヴァンス旅行のブームを作ったイギリス生まれの作家は？,ピーター・メイル
2007年に陸軍士官学校で出会ったジョン・ハムら３名によって設立された動画共有サービスは？,Ｕｓｔｒｅａｍ
2012年４月よりＫＤＤＩが導入した、通信回線の混雑を緩和するための新技術は「○○○○○ Advanced」？,ＥＶ－ＤＯ
2013年11月にルイ・ヴィトンの新しいアーティスティック・ディレクターに就任した人物はニコラ・○○○○○○？,ゲスキエール
2013年にタカラトミーが発売した、スマートフォンやタブレットの画面を拭いてくれる小型のお掃除ロボットは？,オートミーＳ
2013年に安室奈美恵がイメージキャラクターに起用されたワールドが展開しているファッションブランドは？,ＵＮＴＩＴＬＥＤ
2013年より日本でも販売が開始された、テニス選手マリア・シャラポワがプロデュースするスイーツのブランドは？,ＳＵＧＡＲＰＯＶＡ
2016年４月に阪急百貨店が亀田製菓と共同企画し、梅田本店で販売を開始した、プレミアムな「柿の種」は？,ＴＡＮＥＢＩＴＳ
かつて旧制高校の学生語として流行した、ドイツ語で「娘」を意味する言葉は？,メッチェン
カノニカル社が開発しているモバイル端末向けのオペレーションシステムは「○○○○○○ Touch」？,Ｕｂｕｎｔｕ
カメラで、レンズの前に装着することによって色補正などの効果が得られる、撮影用のアクセサリーを何という？,フィルター
ここを舞台にしたねじめ正一の直木賞受賞作は？,高円寺純情商店街
このジャガイモの品種は？,メークイン
パンに塗る「ジャム」のことをフランス語では何という？,コンフィチュール
ペットの体を清潔に保ちその美しさを強調するために行う被毛などの日常的な手入れを総称して何という？,グルーミング
メキシコ料理のトルティージャの原料である穀物は？,トウモロコシ
一般に「３大トランプゲーム」と呼ばれる３つのゲームとはコントラクトブリッジ、ポーカーと？,ジン・ラミー
映画化された『華氏451度』や『何かが道をやってくる』『火星年代記』などの作品で有名なアメリカのＳＦ作家は？,レイ・ブラッドベリ
過去を懐かしむ気持ちや郷愁を表すフランス語は？,ノスタルジー
外出嫌いの美食家探偵ネロ・ウルフを生み出したアメリカの推理作家は？,レックス・スタウト
技術者のマーク・チャップマンにより、時速1000マイル突破をめざし開発が進められている車は「○○○○○○○○ＳＳＣ」？,ブラッドハウンド
『三等船室』が有名なアメリカの写真家で、「近代写真の父」とも呼ばれるのはアルフレッド・○○○○○○○○？,スティーグリッツ
2011年にはアニメ映画化もされた気弱な妖怪を主人公とした京極夏彦の小説は『○○○○○○○○ふりだし』？,豆腐小僧双六道中
2016年３月から一般向けに販売された、バーチャルリアリティ用ヘッドマウントディスプレイは？,オキュラス・リフト
５本の指を伸ばすコインマジックの技法の一つ「ムトベパーム」に名を冠するアマチュアマジシャンは？,六人部慶彦
フランス語で「元気を出させる」という意味がある、フレンチドレッシングにタマネギやパセリのみじん切りを入れたソースは？,ラビゴットソース
共同通信社勤務の経験をもとに書かれた1991年の芥川賞を受賞している辺見庸の小説といえば？,自動起床装置
行き詰まってしまった状態を「袋小路」などの意味がある英語を用いて何という？,デッドエンド
自分の住まいを居心地良く充実させる暮らし方を「巣づくり」にたとえて何という？,ネスティング
主に母乳を介しての母子感染で広がり問題となっている病気「成人Ｔ細胞白血病」の原因となるウィルスは？,ＨＴＬＶ－１
女性が男性の、男性が女性の服を着るなどの行為による、男女両性具有的なファッションのことを○○○○○○○・ルックという？,アンドロジナス
小説『ハリー・ポッター』シリーズに登場するハーマイオニーが飼っている猫の名前は？,クルックシャンクス
食文化研究家・桜沢如一が創始した食生活法は「マクロ○○○○○○」？,ビオティック
推理小説で、読者をミスリードするために作者が仕掛けた偽の手がかりのことを何という？,レッドヘリング
世界一周旅行の費用を貯めるため奮闘する女性派遣社員・ナガセを主人公とした、第140回芥川賞を受賞した津村記久子の小説は？,ポストスライムの舟
送り手と受け手の区別がなくなり誰でもが情報を発信できるウェブの形態を「Web 2.0」と定義したアイルランド人は？,ティム・オライリー
第46回メフィスト賞を受賞した北夏輝の小説は？,恋都の狐さん
短時間で簡単にできることからイタリア語で「口に飛び込む」という意味の、ローマの代表的な料理は？,サルティンボッカ
唐揚げにした魚を酢、油、野菜などを混ぜた漬け汁に漬けたスペイン発祥の料理は？,エスカベーシュ
日本最初のバー「神谷バー」で売られた、舌にビリビリとくる風味が特徴の名物カクテルは？,電気ブラン
梅や杏に似た酸味を持つ豆状の果肉はインド料理などに用いられる、「チョウセンモダマ」という別名を持つ果物は？,タマリンド
爆笑問題の所属事務所・タイタンの名前の由来となったＳＦ小説『タイタンの妖女』を書いた作家はカート・○○○○○○・jr.？,ヴォネガット
半月切りをさらに半分に切る野菜の切り方を何という？,銀杏切り
料理の下準備に使われるトマト、ニンジン、ポロネギなどの芳香野菜のことをフランス語で何という？,ガルニチュール
臨時雇いの労働者を意味する英語は「○○○○○○○○○ｗｏｒｋｅｒ」？,ｔｅｍｐｏｒａｒｙ
丼物のチェーン店「伝説のすた丼屋」「名物すた丼の店」などを運営している会社は？,アントワークス
「仮想現実」を意味する「ＶＲ」は「○○○○○○○Reality」の略？,Ｖｉｒｔｕａｌ
「組曲」「23区」などのブランドで知られる日本のアパレル会社は？,オンワード樫山
1969年の発売以来ロングセラーを続けている、ある米料理をモデルにしたマスヤのお菓子といえば？,おにぎりせんべい
1971年の発売以来のロングセラーとなっている、東ハトのスナック菓子といえば？,キャラメルコーン
1994年に創刊されたメディアファクトリーが発行する「本の情報誌」は？,ダ・ヴィンチ
1996年に日本でも翻訳版が出版された本『読むだけで絶対やめられる禁煙セラピー』の著者は？,アレン・カー
1999年に発売されたＡＩＢＯの最初のモデルの型式番号は？,ＥＲＳ－１１０
2012年にシャープが発売した音声認識機能により、ユーザーの命令によって動作することもできる掃除機は？,ＣＯＣＯＲＯＢＯ
2015年に登場した、メロディのはとこという設定のサンリオのキャラクターは「リトル○○○○○○○○○」？,フォレストフェロォ
2016年５月に雑誌「オール読物」で発表された、『竹取物語』をモチーフとした壇蜜の小説デビュー作は？,光ラズノナヨ竹
2016年にオダギリジョーがＣＭに出演した、リキャップできるボトル容器を使用した雪印メグミルクのカフェラテは？,ＢＯＴＴＬＡＴＴＥ
ＴＢＳラジオが2016年６月に開始した、ストリーミング方式で番組を配信するサービスは「ＴＢＳ○○○○○○○」？,ラジオクラウド
アニメや特撮番組などで活躍しているクリエーターの出渕裕がデザインを担当して話題を呼んだ川田工業の二足歩行ロボットは？,ＨＲＰ－２
アメリカのイラストレータージョニー・グルエルの絵本に登場する、茶色の髪に赤い三角の鼻が特徴の人形のキャラクターは？,ラガディ・アン
インドで、家庭の弁当を預かって勤務先まで届ける人のことを何という？,ダッバーワーラー
サンリオの「けろけろけろっぴ」に登場する、ガメッピとギャルッピという孫を持つ発明家は？,ガメガメダダ
その名はゲーム『Halo』に登場するＡＩに由来するWindows10から搭載された音声アシスタント機能は？,Ｃｏｒｔａｎａ
トヨタ、日産、三菱などの日本の自動車会社が主導となって定められた、電気自動車の急速充電方式を何という？,ＣＨＡｄｅＭＯ
ペットの血統で５代前までの血統に共通の祖先がない「異系繁殖」のことを英語で何という？,アウトブリード
圧力をかけて血行促進することでリンパの流れを良くしてむくみを和らげる、ドクター・ショールが販売するソックスは？,メディキュット
一般には子牛のカツレツを指すオーストリアやドイツの代表的な肉料理は？,シュニッツェル
映画『プラダを着た悪魔』に登場する編集長のモデルになったといわれる、アメリカ版『ヴォーグ』の女編集長は？,アナ・ウィンター
近年良く見かけるようになったトップスとショートパンツなどのボトムスが一体化したデザインのファッションを何という？,オールインワン
作家・佐々木味津三の小説『旗本退屈男』シリーズで主人公・早乙女主水之介が用いる無敵の剣術は？,諸羽流正眼崩
雑誌「週刊アスキー」の前身誌である、1989年から1997年までアスキーから刊行されていたパソコン雑誌は？,ＥＹＥ－ＣＯＭ
1909年にロサンゼルスで設立された、口紅のブランド「リップフィニティ プロ」などで知られる化粧品会社は？,マックスファクター
2003年、ニーナ・パルタネンが創業した、世界的に注目されるフィンランドのリサイクルデザインブランドといえば？,ＳＥＣＣＯ
2015年に東京・六本木に日本１号店がオープンする、韓国の人気フライドチキンチェーンは「○○○○○○○チキン」？,ＫｙｏＣｈｏｎ
2016年にはＴＶアニメ化もされたサンリオとセガトイズが共同開発した、妖精の女の子りっぷを主人公としたキャラクター群は？,リルリルフェアリル
Google社が無償で提供しているモバイル端末向けのオープンソースＯＳは？,Ａｎｄｒｏｉｄ
iPhoneの音声認識アプリSiriに質問すると「しかるべき時が来たらお教えしましょう」と回答される謎の言葉は？,ゾルタクスゼイアン
アメリカのネイティブインディアンが被っている羽飾りがいっぱい付いた冠のことを何という？,ウォーボンネット
イスラエル生まれとオランダ生まれの２人のデザイナーが1993年に設立したオランダのファッションブランドは？,ヴィクター＆ロルフ
コンピュータネットワークで使用するIPアドレスで、ネットワークアドレスとホストアドレスを識別するために用いる値を何という？,サブネットマスク
セリフなどに使われる長い説明を省略するための言葉といえば？,かくかくしかじか
ハワイ語で「満足」という意味ががある、コカ・コーラシステムが販売するペットボトル入りのコーヒーのブランドは？,ＬＵＡＮＡ
マクドナルドで客席に設置されているゴミ箱の呼び名は？,サンキューボックス
マジックの華やかな演出となるトランプを使った曲芸的な技術を専門用語で何という？,フラリッシュ
ミヒャエル・エンデを敬愛する複数の作家が書いた、彼の代表作『はてしない物語』の「続編」は『○○○○○○○○』シリーズ？,ファンタージエン
核戦争後の荒廃した世界を舞台とする、アメリカの作家ロバート・マキャモンの小説は？,スワン・ソング
規制緩和で注目を集めている2014年には日本法人も設立されたサンフランシスコに本社を置く民泊向けのウェブサイトは？,Ａｉｒｂｎｂ
時と場所をわきまえつつ本来とは違う性の服装を身に着ける「異性装者」を指す用語は？,トランスベスタイト
酒に溺れ、女に金をだまし取られる情けない男を描いた芥川賞作家・西村賢太のデビュー小説は？,けがれなき酒のへど
女性が意気盛んになることを「炎」という字を用いた常套句で何という？,赤い気炎を揚げる
上部から赤外線を放射することで煙が出るのを抑えた、株式会社ティ・ユー・エフが展開している卓上調理器のブランドは？,ＺＡＩＧＬＥ
世界的に大ヒットした東芝の小型ノートＰＣシリーズで、2010年には２画面タッチパネルを搭載した新作が発売されたのは？,ｌｉｂｒｅｔｔｏ
西洋料理で出される食事中に指先を洗うための器を何という？,フィンガーボール
創業者である兄弟の肖像が描かれたラベルで有名なイタリアで最も人気があるスコッチウイスキーは？,グレングラント
朝鮮学校に通う孤独な少女の姿を描いた、第55回群像文学新人賞を受賞した崔実の小説は？,ジニのパズル
通常放送の空き領域を利用して携帯電話などへ送信される地上デジタルＴＶ放送は「何」放送？,ワンセグメント
「シナモロール」の逆さ読みから命名された、ベリーとチェリーからなるサンリオの小悪魔キャラクターは？,ルロロマニック
「純白」という意味がある国王ラーマ５世以来、タイの王室で飼われてきた、左右の目の色が異なるネコの品種は何？,カオマニー
『だるまさんが』『がまんのケーキ』などの作品を残した、今は亡き絵本作家は？,かがくいひろし
『骨と沈黙』『完璧な絵画』などの「ダルジール警視」シリーズで有名なイギリスのミステリ作家は？,レジナルド・ヒル
1981年にフランス人ピアニストが創業した、甘くてさわやかな香り「プチシェリー」で有名なフレグランスブランドは？,アニック・グタール
2010年に日本語対応サイトもオープンした、スペインの会社が運営する世界最大級のパソコン用ソフトのダウンロードサイトは？,ソフトニック
2013年にDeNAがサービスを開始した、スマートフォン向けの音楽配信サービスは？,Ｇｒｏｏｖｙ
2015年にカスケード原宿店がオープンした、イタリア・ミラノの老舗ピッツェリア店は？,スポンティーニ
2016年７月に刊行された絵本作家・せなけいこの自伝的作品のタイトルは？,ねないこはわたし
2016年８月から株式会社IDOMが提供を開始した、月額定額で車を何度も乗り換えることができるサービスの名称は？,ＮＯＲＥＬ
2016年８月よりAmazonが開始した月980円で電子書籍が読み放題となるサービスはKindle ○○○○○○○○○？,Ｕｎｌｉｍｉｔｅｄ
アニメ『ヤットデタマン』のキーワードとしてもおなじみの驚いた時に使われるシャレは？,驚き桃の木山椒の木
セイロン茶など、タンニンが少ない茶葉にベルガモットなどで香りを付けたフレーバーティーを何という？,アール・グレイ
ドイツ語で「時代精神」という意味の、検索サイトのGoogleが発表する国別の月間検索ワードランキングは？,ツァイトガイスト
フランス語で「雪のような卵」という意味がある、メレンゲを使ったフランスのデザートは○○○○○○・ネージュ？,ウフ・ア・ラ
ボルドーワインの特殊性や気品の元であるとされる、様々な品種のブドウの混ぜ合わせて行なう醸造法のことを何という？,アッサンブラージュ
マーク・トウェインの小説『トム・ソーヤーの冒険』の挿絵を描いたアメリカの画家はノーマン・○○○○○○？,ロックウェル
モエヘネシー・ルイヴィトンが2013年７月に買収したイタリアを代表する高級ファッションブランドは？,ロロ・ピアーナ
ラテン語で「一日を摘め」という意味の言葉で、現在では「今を大事に」という意味で使われているのは？,カルペ・ディエム
園芸ではオボロヅキと呼ばれるベンケイソウ科の多肉植物で独特の歯ざわりを楽しむ新野菜として流通しているのは？,グラパラリーフ
古アパート「泥濘荘」で起こる連続殺人事件を名探偵・森江春策が解明する、第１回鮎川哲也賞を受賞した芦辺拓の小説は？,殺人喜劇の１３人
妻のアン・グットマンと共に絵本『リサとガスパール』シリーズを手がけた絵本画家はゲオルク・○○○○○○○○？,ハレンスレーベン
出来高払い契約等で売上や結果に応じて払われる報酬のことを何という？,インセンティブ
小説『ハリー・ポッター』シリーズに登場する「夜の騎士バス」の車掌はスタン・○○○○○○？,シャンパイク
焼いたソーセージの上にケチャップとカレー粉をまぶしたドイツ料理は？,カリーヴルスト
あとで先例として認められるために、試しに行うことを英語で何という？,テストケース
カナダ制作のアニメは日本でも放映された絵本『マドレーヌ』シリーズの原作を書いた作家はルドウィッヒ・○○○○○○○？,ベーメルマンス
この人たちに公共施設での活動を認める東京都の制度を何という？,ヘブンアーティスト
コンピュータ用語で、複数のファイルを一つにまとめたファイルを何という？,アーカイブ
シナモン、ナツメグ、クローブを合わせたような香りを持つ日本では「百味胡椒」とも呼ばれるハーブは？,オールスパイス
たいへん厚く切った牛ヒレ肉のステーキをフランスの政治家の名前にちなんで何という？,シャトーブリアン
画期的な事件のことを道しるべとなる石を意味する英語で何という？,マイルストーン
古代の神が宇宙人であると述べた『未来の記憶』で有名なスイスの実業家・作家はエーリッヒ・○○○○○○○○？,フォン・デニケン
庄内地方の方言で「お父さん」を意味する名前で呼ばれる枝豆の希少種といえば？,だだちゃ豆
新しい趣味として人気を呼んでいる、粘土やフェルトで作ったお菓子のことを何という？,フェイクスイーツ
探偵スペンサーが初めて登場する、作家ロバート・Ｂ・パーカーのデビュー作は『○○○○○○の行方』？,ゴッドウルフ
誕生日やクリスマスなどに贈られる祝賀用カードで「挨拶」という意味があるのは○○○○○○○カード？,グリーティング
釣りの絶好の機会として知られる夕方になると魚が水面近くを飛ぶ昆虫を食べるために、活発に飛び跳ねることを何という？,イブニングライズ
弟に映画監督のアーサー・ペンがいる、2009年に亡くなったアメリカの写真家は○○○○○○・ペン？,アーヴィング
灯油をタンクに入れる時に使う手動ポンプの、ＪＩＳ規格に基づく正式名称は「○○○○○○○○○ポンプ」？,石油燃焼機器用注油
日本で近年見られるようになった転勤者の持ち家を留守の間だけ一定期間賃貸する業務のことを何という？,リロケーション
日本人女性として初めてミラノコレクションに参加したブランド「アンテプリマ」のデザイナーは？,荻野いづみ
2015年の年収は1200万ドルに達し世界で最も稼いだユーチューバーとされるスウェーデン人は？,ピューディパイ
発電所のサーバなどを攻撃するように仕組まれた、ＵＳＢメモリなどを介して広がるコンピュータウィルスを何という？,スタックスネット
半円や三角錐などの形状がある生地をふるったり、缶詰などの水切りをする時などに使われるこし器のことを何という？,ストレーナー
宝島社による『このミステリーがすごい！』において、海外編初の１位獲得作品となった小説『夢果つる街』の作者は？,トレヴェニアン
明石家さんまがプロデュースを手がける、2017年にNetflixで放送予定のドラマは？,ＪＩＭＭＹ
迷惑メールのことをこの缶詰にちなんで何という？,スパムメール
葉っぱからケーキまで何でも食べてしまう蝶の幼虫を主人公とした、アメリカの絵本作家エリック・カールの代表作は？,はらぺこあおむし
六本木などに名前を冠した店を展開する、デンマーク生まれのフラワーアーティストといえばニコライ・○○○○○？,バーグマン
「カードマジックの父」といわれる、ウィーンの役人を務める傍ら、数々の奇術を発明した19世紀のマジシャンは？,ホーフジンサー
『1963年のルイジアナ・ママ』『人ったらし』などの著作で知られるコラムニストは？,亀和田武
1924年に刊行されベストセラーとなった、「牌聖」林茂光が著した麻雀入門書は？,支那骨牌・麻雀
1997年にタイ王室に献上された545.67カラットという世界最大の研磨済みダイヤの名前は「ザ・ゴールデン・○○○○○」？,ジュビリー
1998年に初めて登場したキティの友達キャシーの姉とトーマスのいとこであるサンリオのキャラクターは？,デイジー＆コロ
2009年にホンダが開発した誰でも簡単に乗ることができる一輪車タイプの１人用電動車は？,Ｕ３－Ｘ
2012年のロンドン五輪ではジャマイカ選手団の公式衣装を手がけた、有名なミュージシャンを父に持つデザイナーは？,スデラ・マーリー
2016年９月から日本気象協会が提供を開始した、紫外線による肌への影響を５段階で表した指標は○○○○○○○○指数？,シミ・リバウンド
2016年９月から発売されている不二家のお菓子「カントリーマアムVeg」第２弾の味は「国産ごぼう」と何？,五郎島金時芋
2016年の12月号をもって休刊となった、押切もえらが専属モデルを務めた小学館の女性向けファッション誌は？,ＡｎｅＣａｎ
iPhoneやiPod touchにApple社の許可が無いソフトをインストール可能にする行為を「脱獄」という意味で何という？,ｊａｉｌｂｒｅａｋ
Ｗｅｂサーバ上で音声や動画のファイルをアップロードしてインターネット上に広く公開することを何という？,ポッドキャスト
インターネットで、Webページ上の文字や画像をクリックするだけで他のページへ移動できるシステムを何という？,ハイパーリンク
お盆にお供えするこのかざりものの名前は？,しょうりょううま
サバイバルゲームで撃たれた参加者が待機するゲームエリア外の場所のことを何という？,セイフティゾーン
サラセン人を飲み込む竜が描いた盾のエンブレムで知られるイタリアのフィアット傘下の自動車メーカーは？,アルファ・ロメオ
シイタケや酵母に多く含まれ紫外線を当てるとビタミンＤ２になる物質は？,エルゴステロール
テント本体の最下部についている虫やすきま風の進入を防ぐための布のことを何という？,ソドクロス
ハイカラ男・結城新十郎を主人公とした、昭和初期～中期の作家・坂口安吾の連作ミステリは『○○○○ ○○○○○』？,明治開化安吾捕物帖
フランスのお酒・コニャックの原料として有名な白ブドウの品種は？,サンテミリオン
ブレイクダンスの象徴的な動きで、足で反動を付けて背中で回転するものを何という？,ウィンドミル
閲覧時間が終了すると送信された写真や動画が自動的に消えるという特徴を持つ、2011年に開発されたスマホ向けアプリは？,Ｓｎａｐｃｈａｔ
婚活ブームで注目された独身の男女が会話を楽しむバーのことを何という？,シングルスバー
佐賀県の会社・竹下製菓が製造・販売しているヨーロッパの最高峰の山にちなむアイスは？,ブラックモンブラン
主に生垣を刈り込むのに使用するガーデニングにおいて重宝される庭木用の電動式バリカンのことを何という？,ヘッジトリマー
「探偵ニール・ケアリーシリーズ」や「ドーン・パトロールシリーズ」で知られるアメリカの作家は？,ドン・ウィンズロウ
『泣くな、わが子よ』『夜が明けるまで』などの代表作があるケニアの作家は？,グギ・ワ・ジオンゴ
1997年には世界王者相手に６戦全勝の記録を残したパソコンで動作する世界最強のオセロソフトは？,ロジステロ
2016年９月に日本でのサービスを開始した、スウェーデンの会社が手がける音楽ストリーミング配信サービスは？,Ｓｐｏｔｉｆｙ
2016年の第15回「このミステリーがすごい！」大賞を受賞した岩木一麻の小説は『救済の○○○○○○』？,ネオプラズム
2017年３月から先行予約を開始する、セブン・ドリーマーズ・ラボラトリーズが開発した全自動洗濯物折り畳み機の名称は？,ランドロイド
2017年春夏東京コレクションでオープニングを飾った、韓国人デザイナーが手がけるブランドは○○○○・バイ・チャヌ？,アクオド
アスパラギン酸とフェニルアラニンを結合させた砂糖の200倍の甘さがある人工甘味料は？,アスパルテーム
アップル、グレープ、オレンジ、マスカットの４種類の味の小粒のグミからなる、明治が発売しているお菓子は？,Ｐｏｉｆｕｌｌ
ある木造アパートの一室を舞台とした、2016年の谷崎潤一郎賞を受賞した長嶋有の小説は？,三の隣は五号室
イタリア語で「小さなフック」という意味の、フェラガモの代表的なモチーフは？,ガンチーニ
クマのぬいぐるみを主人公とする平尾香がイラストを担当した辻仁成の絵本は？,ラペのくにでは
コンピューターで、データを記憶装置に書き込む際に、同じ内容を別の記憶装置に書き込んで信頼性をあげることを何という？,ミラーリング
トヨタ自動車が2016年12月に販売を開始した、プリウスをベースとした小型ＳＵＶは？,Ｃ－ＨＲ
一般庶民に夢と希望を与える「宝くじ」の正式名称は何？,当せん金付証票
住宅建築で、下階よりも上階が張り出しスペースが広くなるように設計された形式は？,オーバーハング
小回りのきく折りたたみ自転車のことを、英語では○○○○○○○○バイクという？,フォールディング
小説『背中の記憶』も書いた第26回木村伊兵衛賞も受賞している女性写真家は？,長島有里枝
代表作にグレゴリー・ペック主演で映画化された『アラバマ物語』などがあるアメリカの小説家は？,ハーパー・リー
池澤夏樹の小説『マシアス・ギリの失脚』で、主人公が大統領を務める架空の島国は○○○○○共和国？,ナビダード
中国・台湾が由来とされている「砂糖の揚げ物」という意味の土産物としても人気がある「沖縄風ドーナツ」といえば？,サーターアンダギー
動物の頭と胴と足がそれぞれ描かれたタイルをスライドさせて各動物の絵柄を完成させるドイツの子供用ボードゲームは？,ムッカパッツァ
日航機墜落事故に運命を翻弄された新聞記者たちの人間関係を描いた、作家・横山秀夫の代表作は？,クライマーズ・ハイ
美容クリニックで行われているボツリヌス菌毒素から抽出した成分を注射し、目尻のシワなどを治療する行為は？,ボトックス注射
兵庫県の布引礦泉所という会社が1914年から100年以上に渡り製造・販売しているサイダーは？,ダイヤモンドレモン
「鬼餅」とも呼ばれる、月桃の葉で巻いた、この沖縄のお菓子は？,カーサムーチー
「追伸」を意味する「Ｐ.Ｓ.」は何という言葉の略？,ポストスクリプト
「南アルプスの紅茶」として特産品となっている、長野県のＪＡみなみ信州が販売する国産紅茶の名称は？,うまいんだに
「夫婦の幸福」という石言葉がある、８月の誕生石のひとつとされる宝石は？,ペリドット
1980年代の若者が用いた「Ｗ．Ｃ」という略語の連想から「トイレ」の意味があった言葉といえば？,ワシントンクラブ
2002年にインターネット将棋道場「将棋倶楽部24」に登場し、プロ棋士相手に圧勝し続けた、正体不明のプレイヤーの名前は？,ｄｃｓｙｈｉ
2016年３月に兵庫県尼崎市に１号店がオープンしたモスバーガーを経営する会社が新たに展開するパスタ専門店は？,ミアクッチーナ
2016年の野間児童文芸賞を受賞した、東日本大震災を題材とした柏葉幸子の小説は？,岬のマヨイガ
２ちゃんねるから生まれた横向きに寝ている姿をしたアスキーアートといえば？,荒巻スカルチノフ
イギリスの作家サックス・ローマーの作品に登場する世界征服の野望を持つ中国の怪人は？,フー・マンチュー
イギリス経済誌「エコノミスト」が発表した、スターバックスの商品を用いた、各国の購買力を測るための指数の一つは？,トール・ラテ指数
イタリア語で「気まぐれ」という意味のイタリアンレストランは？,カプリチョーザ
かつては「パンクの女王」と呼ばれたこともある、イギリスの女性ファッションデザイナーはヴィヴィアン・○○○○○○○？,ウエストウッド
スペイン語の「上品な」という単語と「奔放な」という単語を組み合わせた、女性向けファッションブランドは？,ガリャルダガランテ
テレビの司会でもおなじみのタレント・いとうせいこうが1988年に発表した小説は？,ノーライフキング
ホワイトアスパラで作った白いソースが特徴の、ハンバーグに似た、ドイツ、ブレーメン地方の郷土料理は？,ブレーマークニップ
映画化もされた小説『愛国者のゲーム』『レッド・オクトーバーを追え』などの作品で知られるアメリカの作家は？,トム・クランシー
自身の名を冠した時計を販売している、スイスの時計師はアントワーヌ・○○○○○？,プレジウソ
実際には従兄弟同士のコンビのペンネームである、『Ｘの悲劇』『Ｙの悲劇』などで知られるアメリカの推理作家は？,エラリー・クイーン
昭和40年代中頃の流行語で条件の良い病院を渡り歩く看護師のことを何といった？,トランクナース
世界初のAndroid 4.0搭載端末として2011年に発売された、NTTドコモのスマートフォンは「GALAXY ○○○○○」？,ＮＥＸＵＳ
西洋料理では、香味野菜として臭み消しやソースに用いられる中東原産の野菜は？,エシャロット
童話『大どろぼうホッツェンプロッツ』シリーズで有名なドイツの児童文学作家はオトフリート・○○○○○○？,プロイスラー
幼稚園などでよく演じられる団扇型の紙人形劇のことをペーパーパペットシアターという言葉を略して何という？,ペープサート
両方の足の先が針状になっている製図用のコンパスを何という？,ディバイダー
152歳まで生きたとされる伝説の農夫にちなんで名付けられたスコッチウイスキーは？,オールドパー
1965年にＮＡＳＡの公式腕時計に認定されたオメガの製品は？,スピードマスター
1990年の「新語・流行語大賞」で流行語部門・銅賞を受賞したソニーのハンディカムＣＣＤ－ＴＲ５５のキャッチコピーは？,パスポートサイズ
2009年に吉田俊明によって開設された、Twitterでの発言を任意にまとめることができるWeb上のサービスは？,Ｔｏｇｅｔｔｅｒ
2016年10月にGoogleが発表した完全に自社の管理下で制作された初めての端末であるスマートフォンは？,Ｐｉｘｅｌ
2016年の第２回囲碁電王戦で趙治勲名誉名人から１勝を挙げた日本製の囲碁ソフトは？,ＤｅｅｐＺｅｎＧＯ
アマチュア無線の用語で、放送番組中継や防災無線などの業務用無線局を受信することを指すのは○○○○○○○受信？,ユーティリティ
ある機種用のプログラムを、それを解析したプログラムを用いて別の機種で実行できるようにすることを何という？,エミュレーション
